wall_reflectance,simulation_flux_mean,simulation_flux_std,theory_flux,relative_error_%
0.95,6.099292185972905e-05,1.5320683966235747e-06,6.0231569862956506e-05,1.2640414296104707
0.951025641025641,6.208564729898846e-05,1.0299481660594578e-06,6.12158060146954e-05,1.4209423038295668
0.952051282051282,6.309746051761481e-05,8.649505819140783e-07,6.223268299592648e-05,1.3895874001526476
0.953076923076923,6.369977520971806e-05,4.6945711588834834e-07,6.328391403665872e-05,0.6571356708727604
0.9541025641025641,6.419860622622663e-05,4.953332408553956e-07,6.43713342488368e-05,-0.2683306546707049
0.9551282051282051,6.60534849907116e-05,7.767002884016402e-07,6.549671201095968e-05,0.8500777560539976
0.9561538461538461,6.796164396951473e-05,1.2405291609585975e-06,6.666220791215642e-05,1.9492844567504013
0.9571794871794871,6.83575773781543e-05,5.714253704404915e-07,6.786986319937473e-05,0.7186019770614013
0.9582051282051282,6.984401261221276e-05,1.135408998002618e-06,6.912208166010098e-05,1.044428834857412
0.9592307692307692,7.069812553116259e-05,1.0655101863560222e-06,7.042145319858239e-05,0.3928807487116328
0.9602564102564102,7.339767779949432e-05,6.213083561342666e-07,7.177053247374961e-05,2.267149580281921
0.9612820512820512,7.470996928288932e-05,6.579116468791217e-07,7.317239358490421e-05,2.10130572837011
0.9623076923076923,7.672945902371071e-05,9.901871090401733e-07,7.463002311245396e-05,2.813125098585701
0.9633333333333333,7.702431166291063e-05,7.061906152637578e-07,7.614690637575796e-05,1.1522533598712328
0.9643589743589743,7.884510974612891e-05,9.885107761732314e-07,7.772682511650937e-05,1.4387370485585607
0.9653846153846154,8.024113249873658e-05,1.005150728726658e-06,7.937359648309308e-05,1.0929780860166745
0.9664102564102564,8.178640970218997e-05,1.6815888736785485e-06,8.109175939543595e-05,0.8566225618149766
0.9674358974358974,8.429212291365533e-05,1.5828056447187136e-06,8.288584605751633e-05,1.696642940898683
0.9684615384615385,8.577213014855749e-05,4.247909130622689e-07,8.476111409201528e-05,1.192782878531622
0.9694871794871794,8.784299121828688e-05,6.07317810888391e-07,8.67233178320642e-05,1.2910868889851235
0.9705128205128205,8.977861736843203e-05,1.147539181258982e-06,8.877840158378887e-05,1.1266431550912308
0.9715384615384615,9.096399298852905e-05,7.945159496332948e-07,9.093337638664518e-05,0.03366926765557965
0.9725641025641025,9.43840569993e-05,9.985458641213963e-07,9.31954372537466e-05,1.2754055140243585
0.9735897435897436,9.616928830229188e-05,6.554928375309566e-07,9.557291130348779e-05,0.624002126408306
0.9746153846153846,9.900697786555807e-05,9.799601148050676e-07,9.807501176238597e-05,0.9502584668865918
0.9756410256410256,0.00010189074181563452,9.649503950249468e-07,0.0001007114870001654,1.1709238445334174
0.9766666666666667,0.00010492887952800239,8.487423181385036e-07,0.00010349379285623635,1.386640330941899
0.9776923076923076,0.00010678327286461884,5.425509825129936e-07,0.00010643402143360588,0.3281389036219183
0.9787179487179487,0.00011002495878669475,7.421774343576231e-07,0.00010954619705530341,0.4370409418682372
0.9797435897435898,0.0001133196789902561,8.992712204839635e-07,0.0001128460550026206,0.41970805946605394
0.9807692307692307,0.00011676854906106895,6.480591412860331e-07,0.00011635068060000829,0.35914569550067404
0.9817948717948718,0.00012109673521273067,3.718851762475292e-07,0.00012008019129860391,0.8465542094273585
0.9828205128205127,0.00012499347190878833,1.0698237501426165e-06,0.00012405647277054962,0.7553004831692711
0.9838461538461538,0.0001294512233572126,8.834941188616966e-07,0.0001283051105200362,0.8932713845388189
0.9848717948717949,0.0001341685136896016,9.955287991424133e-07,0.0001328553533290302,0.9884135849002682
0.9858974358974358,0.00013853844755661949,8.734478722001612e-07,0.0001377399102380812,0.5797428771065879
0.9869230769230769,0.00014306230199409461,5.445193362643928e-07,0.00014299766467756102,0.045201658837812714
0.987948717948718,0.00014982150222684625,7.357137472336807e-07,0.00014867240008781835,0.772908850835226
0.9889743589743589,0.0001564981546433913,9.79815977507312e-07,0.00015481614125185912,1.0864586715127096
0.99,0.00016302278001174522,1.1457818070441684e-06,0.00016148994262530093,0.9491844269217851
