wall_reflectance,simulation_flux_mean,simulation_flux_std,theory_flux,relative_error_%
0.95,6.198184493473729e-05,9.461257906280125e-07,6.0231569862956506e-05,2.905909767524149
0.951025641025641,6.342493268953503e-05,9.861155240525448e-07,6.12158060146954e-05,3.60875208325984
0.952051282051282,6.416971302120918e-05,1.5544780142182594e-06,6.223268299592648e-05,3.1125606868170617
0.953076923076923,6.610446429727065e-05,1.0988108921612665e-06,6.328391403665872e-05,4.45697821246969
0.9541025641025641,6.70357297944749e-05,5.553482124060496e-07,6.43713342488368e-05,4.139102562855835
0.9551282051282051,6.837762494133337e-05,1.2322581798666914e-06,6.549671201095968e-05,4.3985611520340395
0.9561538461538461,6.962734701093015e-05,1.241577144118676e-06,6.666220791215642e-05,4.448006136671944
0.9571794871794871,6.991101697876714e-05,4.638970577626933e-07,6.786986319937473e-05,3.007452325926027
0.9582051282051282,7.223266150795331e-05,1.4774023444911487e-06,6.912208166010098e-05,4.500124668044873
0.9592307692307692,7.357421101828199e-05,2.995916198744362e-07,7.042145319858239e-05,4.476984890966527
0.9602564102564102,7.552511045763567e-05,1.1719770856371472e-06,7.177053247374961e-05,5.231364258387399
0.9612820512820512,7.58464578086881e-05,5.685799438465141e-07,7.317239358490421e-05,3.654471437620928
0.9623076923076923,7.734642400871315e-05,7.047210778208414e-07,7.463002311245396e-05,3.639823201134566
0.9633333333333333,8.050219180634646e-05,8.436415976348334e-07,7.614690637575796e-05,5.719582892963128
0.9643589743589743,8.130776552106666e-05,7.799483802013357e-07,7.772682511650937e-05,4.60708436140239
0.9653846153846154,8.327655873060617e-05,9.299001944050578e-07,7.937359648309308e-05,4.917204738661981
0.9664102564102564,8.487305040426844e-05,1.0658369939142404e-06,8.109175939543595e-05,4.66297813368853
0.9674358974358974,8.6984187776497e-05,1.2865803638263729e-06,8.288584605751633e-05,4.9445616036020645
0.9684615384615385,8.879983524356383e-05,1.3318006705736554e-06,8.476111409201528e-05,4.764827827963878
0.9694871794871794,9.085353716325126e-05,6.613481038696452e-07,8.67233178320642e-05,4.762524583278792
0.9705128205128205,9.389441541409525e-05,1.0958520835999703e-06,8.877840158378887e-05,5.762678465750358
0.9715384615384615,9.502730542866341e-05,9.809797605211252e-07,9.093337638664518e-05,4.50211924894442
0.9725641025641025,9.73911498396208e-05,9.682579787291388e-07,9.31954372537466e-05,4.502057943513245
0.9735897435897436,0.00010035425074243533,1.2669695389208666e-06,9.557291130348779e-05,5.002818658275036
0.9746153846153846,0.00010270748041017382,9.908549852080586e-07,9.807501176238597e-05,4.723393415451524
0.9756410256410256,0.00010619425264781905,8.136776108235293e-07,0.0001007114870001654,5.444032067210609
0.9766666666666667,0.00010982558292088227,1.259683787537381e-06,0.00010349379285623635,6.1180384735164175
0.9776923076923076,0.00011168033086614342,6.968967397543217e-07,0.00010643402143360588,4.929165845537659
0.9787179487179487,0.00011649667147722878,8.256742507566308e-07,0.00010954619705530341,6.344788416905498
0.9797435897435898,0.00011929636291493495,7.520502545517608e-07,0.0001128460550026206,5.716024288278888
0.9807692307692307,0.00012410189241712926,9.649267263929215e-07,0.00011635068060000829,6.661939386300781
0.9817948717948718,0.00012704332735941122,1.029924344567493e-06,0.00012008019129860391,5.798738314375307
0.9828205128205127,0.00013153334666054676,1.4591002730691638e-06,0.00012405647277054962,6.02699216172791
0.9838461538461538,0.0001378765261491816,7.87771803459013e-07,0.0001283051105200362,7.459886508301398
0.9848717948717949,0.00014174387474801206,1.1600860252127803e-06,0.0001328553533290302,6.690375055469916
0.9858974358974358,0.00014657617807672143,1.7722222955446219e-06,0.0001377399102380812,6.415183386838924
0.9869230769230769,0.000153074650191413,5.131392764114751e-07,0.00014299766467756102,7.046958100031996
0.987948717948718,0.00015892625772328904,9.917027451459858e-07,0.00014867240008781835,6.896947671130559
0.9889743589743589,0.00016623460955153581,2.9016121927755557e-07,0.00015481614125185912,7.375502455587511
0.99,0.00017480933532075692,6.516522887879192e-07,0.00016148994262530093,8.247815609397097
