wall_reflectance,simulation_flux_mean,simulation_flux_std,theory_flux,relative_error_%
0.95,6.262055212206487e-05,6.769310034281302e-07,6.0231569862956506e-05,3.9663290605640222
0.951025641025641,6.494469261119479e-05,1.3195997888806783e-06,6.12158060146954e-05,6.0913787455550805
0.952051282051282,6.55101898287949e-05,8.449462480871435e-07,6.223268299592648e-05,5.266536287826364
0.953076923076923,6.616649605708694e-05,6.807876980981963e-07,6.328391403665872e-05,4.554999582924686
0.9541025641025641,6.779057831432522e-05,3.383493026663834e-07,6.43713342488368e-05,5.3117495627336675
0.9551282051282051,6.921937105289509e-05,1.2168037375329845e-06,6.549671201095968e-05,5.683734232815363
0.9561538461538461,6.962412453372149e-05,1.326738335777907e-06,6.666220791215642e-05,4.44317209755205
0.9571794871794871,7.134933124660485e-05,8.371836835660027e-07,6.786986319937473e-05,5.126676087454053
0.9582051282051282,7.284661112743403e-05,7.967150530611388e-07,6.912208166010098e-05,5.3883352148564425
0.9592307692307692,7.414063076298236e-05,6.699443718741535e-07,7.042145319858239e-05,5.281313286609148
0.9602564102564102,7.484383274682541e-05,4.401839117476968e-07,7.177053247374961e-05,4.282119927422686
0.9612820512820512,7.702944648501199e-05,1.3158359954073993e-06,7.317239358490421e-05,5.271185909249128
0.9623076923076923,7.842284003711539e-05,9.144558000898302e-07,7.463002311245396e-05,5.082159654361005
0.9633333333333333,8.033878619251726e-05,1.398184356720759e-06,7.614690637575796e-05,5.504990309223934
0.9643589743589743,8.198161408013398e-05,6.266404336739485e-07,7.772682511650937e-05,5.474029020543228
0.9653846153846154,8.386642766265666e-05,6.987129786188749e-07,7.937359648309308e-05,5.66035984084528
0.9664102564102564,8.587800002614051e-05,8.912445065565989e-07,8.109175939543595e-05,5.902252789170515
0.9674358974358974,8.798002898273334e-05,1.154315713166578e-06,8.288584605751633e-05,6.146022713796083
0.9684615384615385,9.053881082875671e-05,3.938144207688312e-07,8.476111409201528e-05,6.8164473752306485
0.9694871794871794,9.254114671232068e-05,1.4271704911068416e-06,8.67233178320642e-05,6.708494353874287
0.9705128205128205,9.453895705993004e-05,1.028726520389355e-06,8.877840158378887e-05,6.488690237010372
0.9715384615384615,9.651647748784188e-05,1.3536604101193842e-06,9.093337638664518e-05,6.139771031329103
0.9725641025641025,0.00010005714098863473,1.339759148633952e-06,9.31954372537466e-05,7.362703515415156
0.9735897435897436,0.00010236311906689332,9.420861020036741e-07,9.557291130348779e-05,7.104740946776755
0.9746153846153846,0.00010515458574763447,6.599564733708893e-07,9.807501176238597e-05,7.218529835510736
0.9756410256410256,0.00010889631701961754,9.339564438221879e-07,0.0001007114870001654,8.127007418169384
0.9766666666666667,0.00011132333353984093,7.904957054925135e-07,0.00010349379285623635,7.565227312212468
0.9776923076923076,0.00011512985562252512,1.0580885980907056e-06,0.00010643402143360588,8.170164080799804
0.9787179487179487,0.00011718683682951517,6.37340679566343e-07,0.00010954619705530341,6.974810609221286
0.9797435897435898,0.0001228711614243897,1.1096498517493542e-06,0.0001128460550026206,8.883878502918238
0.9807692307692307,0.0001255731833495335,6.452772668914658e-07,0.00011635068060000829,7.92647082248744
0.9817948717948718,0.00013049193830908055,1.1128990707123028e-06,0.00012008019129860391,8.670661578632648
0.9828205128205127,0.00013537788698883582,1.1001945518189088e-06,0.00012405647277054962,9.126016535409546
0.9838461538461538,0.0001387560750234884,7.051591030924559e-07,0.0001283051105200362,8.145400024280528
0.9848717948717949,0.0001450858390143196,4.7117116351883954e-07,0.0001328553533290302,9.20586591268122
0.9858974358974358,0.00015168862151263511,1.207195834675471e-06,0.0001377399102380812,10.126847948749052
0.9869230769230769,0.00015782678444391886,1.4488499967849923e-06,0.00014299766467756102,10.37018317732345
0.987948717948718,0.0001647173117697176,1.1315064347623438e-06,0.00014867240008781835,10.79212528513818
0.9889743589743589,0.00017161735898714475,4.939934435107015e-07,0.00015481614125185912,10.852368234622869
0.99,0.00018061207781009026,4.793431065571092e-07,0.00016148994262530093,11.841068783557443
