wall_reflectance,simulation_flux_mean,simulation_flux_std,theory_flux,relative_error_%
0.95,5.884181065685559e-05,9.798680506592827e-07,6.0231569862956506e-05,-2.3073600924946893
0.951025641025641,5.8655068805768876e-05,1.3378486665131862e-06,6.12158060146954e-05,-4.1831307559877615
0.952051282051282,6.0781780191339776e-05,1.1191896335849302e-06,6.223268299592648e-05,-2.331416122106894
0.953076923076923,6.116024121553973e-05,1.1975112827119598e-06,6.328391403665872e-05,-3.3557861479440105
0.9541025641025641,6.254659990287464e-05,5.492094090862038e-07,6.43713342488368e-05,-2.8347002081833237
0.9551282051282051,6.356840830309184e-05,1.3391395664770758e-06,6.549671201095968e-05,-2.9441229164987313
0.9561538461538461,6.407670126463387e-05,8.9327053264928e-07,6.666220791215642e-05,-3.878519371769954
0.9571794871794871,6.565162103768985e-05,1.1903334325638065e-06,6.786986319937473e-05,-3.268375766676538
0.9582051282051282,6.609111313653767e-05,8.017400969560506e-07,6.912208166010098e-05,-4.384949716166991
0.9592307692307692,6.754040867866775e-05,5.039578946156567e-07,7.042145319858239e-05,-4.091146077020512
0.9602564102564102,7.005367780982983e-05,1.2483607896160978e-06,7.177053247374961e-05,-2.3921442474287398
0.9612820512820512,7.112001027311409e-05,8.837721432900435e-07,7.317239358490421e-05,-2.804860154545408
0.9623076923076923,7.239166089213821e-05,1.601676095839763e-06,7.463002311245396e-05,-2.9992784766299043
0.9633333333333333,7.264279674787745e-05,4.1134932836461326e-07,7.614690637575796e-05,-4.601775429442897
0.9643589743589743,7.46837002915802e-05,7.404043243377403e-07,7.772682511650937e-05,-3.915153900043721
0.9653846153846154,7.620033568098256e-05,1.0725635166253707e-06,7.937359648309308e-05,-3.9978795754661762
0.9664102564102564,7.83155853307575e-05,3.427919057683681e-07,8.109175939543595e-05,-3.423497141233204
0.9674358974358974,8.051249469458303e-05,1.538732598038745e-07,8.288584605751633e-05,-2.863397643653627
0.9684615384615385,8.270307551623579e-05,1.682649871857959e-06,8.476111409201528e-05,-2.4280456879617223
0.9694871794871794,8.400594998665765e-05,4.781957956879143e-07,8.67233178320642e-05,-3.1333762514351844
0.9705128205128205,8.522856464725323e-05,9.479025650324823e-07,8.877840158378887e-05,-3.998536663430808
0.9715384615384615,8.830812050170713e-05,1.4589474701024784e-06,9.093337638664518e-05,-2.8870102367865007
0.9725641025641025,8.969882785097131e-05,1.7771929068444e-06,9.31954372537466e-05,-3.7519105074371275
0.9735897435897436,9.184599481532999e-05,1.1680041825824383e-06,9.557291130348779e-05,-3.8995531655650093
0.9746153846153846,9.426515397925344e-05,3.7822526253694153e-07,9.807501176238597e-05,-3.8846365803788774
0.9756410256410256,9.737767640469872e-05,1.452304579071561e-06,0.0001007114870001654,-3.3102585363089845
0.9766666666666667,9.988718364690404e-05,8.053352004171146e-07,0.00010349379285623635,-3.4848555742297136
0.9776923076923076,0.00010246603256608681,1.1941367810438384e-06,0.00010643402143360588,-3.7281207776165157
0.9787179487179487,0.00010504791143217143,8.301270125293748e-07,0.00010954619705530341,-4.106290993251972
0.9797435897435898,0.00010848986894750021,1.4440934748675313e-06,0.0001128460550026206,-3.8602909556911205
0.9807692307692307,0.00011286145224363543,8.143235475227552e-07,0.00011635068060000829,-2.998889510898662
0.9817948717948718,0.0001150244625336697,8.502344135054969e-07,0.00012008019129860391,-4.210293729764392
0.9828205128205127,0.00011908864425197453,9.979944328190984e-07,0.00012405647277054962,-4.0044895744887095
0.9838461538461538,0.00012325831318793121,7.855786240288946e-07,0.0001283051105200362,-3.9334343828158618
0.9848717948717949,0.00012697037151414848,8.324464298748353e-07,0.0001328553533290302,-4.429615869754946
0.9858974358974358,0.00013174773804662057,9.614543855080796e-07,0.0001377399102380812,-4.350352908683659
0.9869230769230769,0.0001378914068513984,3.9720489087026265e-07,0.00014299766467756102,-3.5708679842265254
0.987948717948718,0.00014314429510002078,1.4177362508559153e-06,0.00014867240008781835,-3.718312870803328
0.9889743589743589,0.00014786877749213315,6.291000423220129e-07,0.00015481614125185912,-4.487493166764702
0.99,0.00015512229727790568,6.377834599164275e-07,0.00016148994262530093,-3.9430600097306727
