wall_reflectance,simulation_flux_mean,simulation_flux_std,theory_flux,relative_error_%
0.95,5.3468704387147104e-05,6.257422266465577e-07,6.0231569862956506e-05,-11.228107604030232
0.951025641025641,5.374767637992002e-05,7.077223020373561e-07,6.12158060146954e-05,-12.199675412233553
0.952051282051282,5.351375397539466e-05,8.935383945399214e-07,6.223268299592648e-05,-14.010209106849098
0.953076923076923,5.518564699473084e-05,5.788604329067464e-07,6.328391403665872e-05,-12.796722777350283
0.9541025641025641,5.703600448738761e-05,8.89713730961402e-07,6.43713342488368e-05,-11.395335900749556
0.9551282051282051,5.641856198581955e-05,9.405924548747456e-07,6.549671201095968e-05,-13.860466802701595
0.9561538461538461,5.77037656075511e-05,9.301664392837915e-07,6.666220791215642e-05,-13.43856224565835
0.9571794871794871,5.891257573429377e-05,5.989055841341491e-07,6.786986319937473e-05,-13.197739088950277
0.9582051282051282,5.972416714682738e-05,2.3706501237058512e-07,6.912208166010098e-05,-13.596110371048505
0.9592307692307692,6.071865073822259e-05,9.695886517263456e-07,7.042145319858239e-05,-13.778191189833501
0.9602564102564102,6.252016097777778e-05,9.108402567052168e-07,7.177053247374961e-05,-12.888815475007362
0.9612820512820512,6.362998600887346e-05,9.12558031707499e-07,7.317239358490421e-05,-13.040994162584541
0.9623076923076923,6.565717392862495e-05,1.3294650685315954e-06,7.463002311245396e-05,-12.023109212104295
0.9633333333333333,6.690157833220498e-05,5.745893828913335e-07,7.614690637575796e-05,-12.141436183803151
0.9643589743589743,6.703191985048674e-05,1.0679147091776364e-06,7.772682511650937e-05,-13.759606480763106
0.9653846153846154,6.855036608160484e-05,5.875877591365652e-07,7.937359648309308e-05,-13.63580696988278
0.9664102564102564,7.12272341434836e-05,1.570371466811337e-06,8.109175939543595e-05,-12.164645736503221
0.9674358974358974,7.182207135202973e-05,5.374065290305858e-07,8.288584605751633e-05,-13.348207482625195
0.9684615384615385,7.371036419143684e-05,5.650546643863584e-07,8.476111409201528e-05,-13.037523183782042
0.9694871794871794,7.512878091621184e-05,9.813588496562358e-07,8.67233178320642e-05,-13.369572573670052
0.9705128205128205,7.715515586668705e-05,9.374943384556961e-07,8.877840158378887e-05,-13.092425082841606
0.9715384615384615,7.834133881561971e-05,8.283633431652102e-07,9.093337638664518e-05,-13.847542092228721
0.9725641025641025,8.047322541793914e-05,9.620153488628437e-07,9.31954372537466e-05,-13.651110194556232
0.9735897435897436,8.257422999741518e-05,1.3003155258853366e-06,9.557291130348779e-05,-13.600800821893808
0.9746153846153846,8.465427012642742e-05,1.0916297669916105e-06,9.807501176238597e-05,-13.684160108462734
0.9756410256410256,8.71035534767588e-05,1.4109239473944574e-06,0.0001007114870001654,-13.51179883123387
0.9766666666666667,8.970208526287971e-05,6.861675289703327e-07,0.00010349379285623635,-13.32612054571693
0.9776923076923076,9.337316931187932e-05,1.295647796407877e-06,0.00010643402143360588,-12.271313200238318
0.9787179487179487,9.546654288045204e-05,9.904236621749885e-07,0.00010954619705530341,-12.852709225262641
0.9797435897435898,9.797822218559316e-05,1.3721998296203283e-06,0.0001128460550026206,-13.175323511913799
0.9807692307692307,0.00010045149792854035,4.899101191576809e-07,0.00011635068060000829,-13.664881536985874
0.9817948717948718,0.00010407113698640257,6.397263796707225e-07,0.00012008019129860391,-13.331969360701269
0.9828205128205127,0.00010681495612298109,4.384821370688824e-07,0.00012405647277054962,-13.898119350416977
0.9838461538461538,0.00011129820241084207,7.787090236616752e-07,0.0001283051105200362,-13.255051213675806
0.9848717948717949,0.00011505977383875807,6.397379832533215e-07,0.0001328553533290302,-13.394702617815872
0.9858974358974358,0.00011916752479558293,6.047734883183301e-07,0.0001377399102380812,-13.483663094012622
0.9869230769230769,0.00012379332183613302,1.6818544795172043e-06,0.00014299766467756102,-13.429829700177978
0.987948717948718,0.00012810604429112183,9.74577467221107e-07,0.00014867240008781835,-13.83333812096146
0.9889743589743589,0.00013411757608071075,8.205356484885698e-07,0.00015481614125185912,-13.369772043003818
0.99,0.00013992133827610433,5.138923097311744e-07,0.00016148994262530093,-13.356004713706183
