wall_reflectance,simulation_flux_mean,simulation_flux_std,theory_flux,relative_error_%
0.95,5.959727165497469e-05,5.682630335000145e-07,6.0231569862956506e-05,-1.0530992458357278
0.951025641025641,6.018533664348443e-05,6.148971699482693e-07,6.12158060146954e-05,-1.6833387294836908
0.952051282051282,6.041034429354853e-05,6.566325433497314e-07,6.223268299592648e-05,-2.9282663299238334
0.953076923076923,6.210414292646861e-05,1.1824871334945757e-06,6.328391403665872e-05,-1.8642511736974814
0.9541025641025641,6.278553832463253e-05,3.889954966409611e-07,6.43713342488368e-05,-2.4635125909836675
0.9551282051282051,6.456162529762482e-05,7.973900942947658e-07,6.549671201095968e-05,-1.4276849701682692
0.9561538461538461,6.573732218678699e-05,6.498487607035138e-07,6.666220791215642e-05,-1.3874213806242348
0.9571794871794871,6.697144403511063e-05,1.2708152397949407e-06,6.786986319937473e-05,-1.3237379919639651
0.9582051282051282,6.837809112604595e-05,1.2659892295987282e-06,6.912208166010098e-05,-1.0763427781494126
0.9592307692307692,6.877655468990044e-05,7.191423111177356e-07,7.042145319858239e-05,-2.335791770788203
0.9602564102564102,7.038446684127566e-05,5.741172087742585e-07,7.177053247374961e-05,-1.9312461322213346
0.9612820512820512,7.210638953654257e-05,1.303992147558821e-06,7.317239358490421e-05,-1.456839111221261
0.9623076923076923,7.378111658318835e-05,1.113796664470076e-06,7.463002311245396e-05,-1.1374866224903375
0.9633333333333333,7.425051769173386e-05,7.529768582482927e-07,7.614690637575796e-05,-2.4904343121519594
0.9643589743589743,7.632732387230429e-05,1.3076693934129752e-06,7.772682511650937e-05,-1.8005382853439422
0.9653846153846154,7.82178891661924e-05,7.755026024870754e-07,7.937359648309308e-05,-1.45603496390244
0.9664102564102564,7.948115248300942e-05,8.738597662670817e-07,8.109175939543595e-05,-1.9861536171296588
0.9674358974358974,8.105970555040633e-05,1.7833987578947188e-06,8.288584605751633e-05,-2.2031994531886605
0.9684615384615385,8.338364478417028e-05,5.463240650830925e-07,8.476111409201528e-05,-1.625119398914034
0.9694871794871794,8.469530766378737e-05,8.640350996080491e-07,8.67233178320642e-05,-2.3384831426814063
0.9705128205128205,8.776554567275317e-05,7.04601975696599e-07,8.877840158378887e-05,-1.1408809946637408
0.9715384615384615,8.940425483458146e-05,1.5232721132086298e-06,9.093337638664518e-05,-1.6815844883642677
0.9725641025641025,9.12443565599754e-05,1.0941940891180468e-06,9.31954372537466e-05,-2.093536713024825
0.9735897435897436,9.377030368980309e-05,8.407214903742329e-07,9.557291130348779e-05,-1.8861072547644773
0.9746153846153846,9.647549974724192e-05,7.630500433042172e-07,9.807501176238597e-05,-1.6309067788024483
0.9756410256410256,9.956144667497819e-05,1.2462762697473167e-06,0.0001007114870001654,-1.1419157431220586
0.9766666666666667,0.00010186491321388837,8.889088525836514e-07,0.00010349379285623635,-1.573891145926659
0.9776923076923076,0.00010521622958052304,1.1497392499896593e-06,0.00010643402143360588,-1.1441753648691273
0.9787179487179487,0.00010769309764733576,1.2926750646911282e-06,0.00010954619705530341,-1.691614549642589
0.9797435897435898,0.00011156248541351223,1.1572692856156225e-06,0.0001128460550026206,-1.137451893270499
0.9807692307692307,0.00011573006181097687,8.451230608037998e-07,0.00011635068060000829,-0.5334036602372637
0.9817948717948718,0.00011803577231050211,8.371180011074183e-07,0.00012008019129860391,-1.7025447461338064
0.9828205128205127,0.00012261252781903143,6.483953716201679e-07,0.00012405647277054962,-1.1639416463088215
0.9838461538461538,0.00012825369381659027,1.170811927283264e-06,0.0001283051105200362,-0.04007377666995319
0.9848717948717949,0.00013136955471961448,1.3206866904487537e-06,0.0001328553533290302,-1.118358103143946
0.9858974358974358,0.0001371543814969102,1.1666647438004526e-06,0.0001377399102380812,-0.42509737385405305
0.9869230769230769,0.00014146905494971082,1.0732247188733348e-06,0.00014299766467756102,-1.0689753090003224
0.987948717948718,0.00014759878196020674,9.532477954595341e-07,0.00014867240008781835,-0.7221368101795863
0.9889743589743589,0.0001541605719763868,1.6581699606295798e-06,0.00015481614125185912,-0.42345021014689777
0.99,0.00016098674465886214,4.4444385457998165e-07,0.00016148994262530093,-0.3115970928334183
