wall_reflectance,simulation_flux_mean,simulation_flux_std,theory_flux,relative_error_%
0.95,5.874342218156816e-05,1.0571556585019307e-06,6.0231569862956506e-05,-2.4707104343690465
0.951025641025641,5.8294509865080136e-05,1.2187952861862656e-06,6.12158060146954e-05,-4.772127232816286
0.952051282051282,6.080557108923631e-05,1.3126367741718693e-06,6.223268299592648e-05,-2.293187177521471
0.953076923076923,6.144452564166376e-05,1.0939320661036538e-06,6.328391403665872e-05,-2.9065654724349943
0.9541025641025641,6.180044585867009e-05,7.478146563435241e-07,6.43713342488368e-05,-3.9938404573510438
0.9551282051282051,6.333376090835397e-05,6.260970068624366e-07,6.549671201095968e-05,-3.302381197767277
0.9561538461538461,6.570109282569418e-05,9.340810325300124e-07,6.666220791215642e-05,-1.4417690571076582
0.9571794871794871,6.642865420663434e-05,9.282441981040995e-07,6.786986319937473e-05,-2.1234888723831555
0.9582051282051282,6.656820568634333e-05,1.4949752419488147e-06,6.912208166010098e-05,-3.694732439216769
0.9592307692307692,6.7863390390236e-05,8.939420932479307e-07,7.042145319858239e-05,-3.632504999766009
0.9602564102564102,6.939283476181054e-05,8.183101438487199e-07,7.177053247374961e-05,-3.3129163599402314
0.9612820512820512,7.116992108094801e-05,1.6001164920802223e-06,7.317239358490421e-05,-2.7366502663776644
0.9623076923076923,7.195562055253775e-05,9.258507279075189e-07,7.463002311245396e-05,-3.583547811430218
0.9633333333333333,7.399920141038416e-05,1.417874594665331e-06,7.614690637575796e-05,-2.8204756668322672
0.9643589743589743,7.565375534650606e-05,6.519591483757236e-07,7.772682511650937e-05,-2.667122665689565
0.9653846153846154,7.672190384017856e-05,1.3810258555228155e-06,7.937359648309308e-05,-3.3407742125926405
0.9664102564102564,7.841277376306144e-05,1.0730250594119556e-06,8.109175939543595e-05,-3.3036471922019843
0.9674358974358974,7.975076843049308e-05,1.102143555451276e-06,8.288584605751633e-05,-3.7824040848274
0.9684615384615385,8.247281985345472e-05,1.3453047401025688e-06,8.476111409201528e-05,-2.699698161206832
0.9694871794871794,8.423616917758687e-05,7.472652359192562e-07,8.67233178320642e-05,-2.8679122485760846
0.9705128205128205,8.58577679708449e-05,6.979571522298924e-07,8.877840158378887e-05,-3.2898019798064024
0.9715384615384615,8.814422844935655e-05,9.12403436407407e-07,9.093337638664518e-05,-3.067243346853504
0.9725641025641025,9.095023799753532e-05,1.0377850585630972e-06,9.31954372537466e-05,-2.40913002006546
0.9735897435897436,9.258247311576425e-05,6.894261176695673e-07,9.557291130348779e-05,-3.12896002323036
0.9746153846153846,9.57019515443814e-05,1.6476975397318182e-06,9.807501176238597e-05,-2.4196379642084285
0.9756410256410256,9.802998133383752e-05,1.035359111068489e-06,0.0001007114870001654,-2.662561884647261
0.9766666666666667,0.00010113835481677857,7.962814182911787e-07,0.00010349379285623635,-2.275922037884652
0.9776923076923076,0.00010349685395844917,6.142490565780289e-07,0.00010643402143360588,-2.759613360084239
0.9787179487179487,0.00010649984287206216,2.2744246421792257e-07,0.00010954619705530341,-2.7808853845499857
0.9797435897435898,0.00010955326277215573,3.700818763142731e-07,0.0001128460550026206,-2.9179506810303693
0.9807692307692307,0.00011395897075295833,1.0126572398043461e-06,0.00011635068060000829,-2.055604517924739
0.9817948717948718,0.00011722558493771673,1.368035894840252e-06,0.00012008019129860391,-2.3772500110269
0.9828205128205127,0.0001220144553516814,1.3801533291972091e-06,0.00012405647277054962,-1.6460385929600474
0.9838461538461538,0.0001253822790463265,1.001224861697901e-06,0.0001283051105200362,-2.2780319987747384
0.9848717948717949,0.00013034097280359796,1.333463136110519e-06,0.0001328553533290302,-1.892569973605143
0.9858974358974358,0.0001359679478345468,1.7085753345711566e-06,0.0001377399102380812,-1.2864553203727236
0.9869230769230769,0.00014017957566084157,6.603429021728485e-07,0.00014299766467756102,-1.9707238038284276
0.987948717948718,0.00014656275901644817,4.884921802294538e-07,0.00014867240008781835,-1.418986355318164
0.9889743589743589,0.00015143533770762622,8.604277128333043e-07,0.00015481614125185912,-2.183753914091501
0.99,0.00015956329347046737,1.3641188481779538e-06,0.00016148994262530093,-1.193045909554809
